Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/England/20109038906/2020	EPI_ISL_417261	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Long stretches of NNNs (15.71% of overall sequence). Gap of 3 nucleotides when compared to the reference sequence.	lowco	B	L
hCoV-19/England/20109039306/2020	EPI_ISL_417262	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/England/20109050106/2020	EPI_ISL_417263	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/20109050306/2020	EPI_ISL_417264	2020-03-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/20109050406/2020	EPI_ISL_417265	2020-03-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.1	GR
hCoV-19/England/20109050506/2020	EPI_ISL_417266	2020-03-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1	G
hCoV-19/England/20109050606/2020	EPI_ISL_417267	2020-03-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/England/20109050706/2020	EPI_ISL_417268	2020-03-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/England/20109050806/2020	EPI_ISL_417269	2020-03-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/England/20109051806/2020	EPI_ISL_417270	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/England/20109052006/2020	EPI_ISL_417272	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20109052506/2020	EPI_ISL_417276	2020-03-07	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/20109053106/2020	EPI_ISL_417277	2020-03-07	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Long stretches of NNNs (8.39% of overall sequence).	lowco	B.1	G
hCoV-19/England/20109053406/2020	EPI_ISL_417278	2020-03-07	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Insertion of 3 nucleotides when compared to the reference sequence.	info	B.1.1	GR
hCoV-19/England/20109053606/2020	EPI_ISL_417279	2020-03-07	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20109054806/2020	EPI_ISL_417280	2020-03-07	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.2	V
hCoV-19/England/20109056906/2020	EPI_ISL_417282	2020-03-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/England/20109058906/2020	EPI_ISL_417283	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/20109093606/2020	EPI_ISL_417285	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/20109093706/2020	EPI_ISL_417286	2020-03-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/20109093806/2020	EPI_ISL_417287	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20109094006/2020	EPI_ISL_417289	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.2	V
hCoV-19/England/20109094106/2020	EPI_ISL_417290	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2	V
hCoV-19/England/20109094206/2020	EPI_ISL_417291	2020-03-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2	V
hCoV-19/England/20109094506/2020	EPI_ISL_417292	2020-03-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.6	V
hCoV-19/England/20109097506/2020	EPI_ISL_417293	2020-03-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20109098806/2020	EPI_ISL_417295	2020-03-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20109099006/2020	EPI_ISL_417297	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20109099106/2020	EPI_ISL_417298	2020-03-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20109099206/2020	EPI_ISL_417299	2020-03-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/Finland/13M83/2020	EPI_ISL_418400	2020-03-13	Europe / Finland	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.1	GH
hCoV-19/Finland/14M12/2020	EPI_ISL_418401	2020-03-14	Europe / Finland	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.1.36	GH
hCoV-19/Finland/14M13/2020	EPI_ISL_418402	2020-03-14	Europe / Finland	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.1	G
hCoV-19/Finland/14M14/2020	EPI_ISL_418403	2020-03-14	Europe / Finland	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.1	G
hCoV-19/Finland/14M16/2020	EPI_ISL_418404	2020-03-14	Europe / Finland	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.1.36	GH
hCoV-19/Finland/14M20/2020	EPI_ISL_418405	2020-03-14	Europe / Finland	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.2.1	V
hCoV-19/Finland/14M26/2020	EPI_ISL_418406	2020-03-14	Europe / Finland	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.1.36	GH
hCoV-19/Finland/14M32/2020	EPI_ISL_418408	2020-03-14	Europe / Finland / Helsinki	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.1	GH
hCoV-19/Finland/14M74/2020	EPI_ISL_418409	2020-03-14	Europe / Finland / Helsinki	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.3	L
hCoV-19/Finland/14M77/2020	EPI_ISL_418410	2020-03-14	Europe / Finland / Helsinki	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM			B.1	G
hCoV-19/Finland/14M82/2020	EPI_ISL_418411	2020-03-14	Europe / Finland / Helsinki	Human	Original	Nasopharyngeal swap		Illumina Miseq	BWA-MEM	[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/France/ARA094100/2020	EPI_ISL_418412	2020-03-15	Europe / France / ARA / Privas	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	G
hCoV-19/France/ARA09428/2020	EPI_ISL_418413	2020-03-15	Europe / France / ARA / Macon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	GH
hCoV-19/France/ARA09434/2020	EPI_ISL_418414	2020-03-15	Europe / France / ARA / Valence	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	G
hCoV-19/France/ARA09588/2020	EPI_ISL_418416	2020-03-16	Europe / France / ARA / Venissieux	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	GH
hCoV-19/France/ARA09686/2020	EPI_ISL_418417	2020-03-16	Europe / France / ARA / Valence	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	G
hCoV-19/France/ARA10163/2020	EPI_ISL_418418	2020-03-16	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	G
hCoV-19/France/ARA10165/2020	EPI_ISL_418419	2020-03-16	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	G
hCoV-19/France/ARA10170/2020	EPI_ISL_418420	2020-03-17	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	GH
hCoV-19/France/ARA10184/2020	EPI_ISL_418422	2020-03-17	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	G
hCoV-19/France/ARA10188/2020	EPI_ISL_418423	2020-03-17	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	G
hCoV-19/France/ARA10189/2020	EPI_ISL_418424	2020-03-17	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	G
hCoV-19/France/ARA10192/2020	EPI_ISL_418425	2020-03-17	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	GH
hCoV-19/France/ARA10251/2020	EPI_ISL_418426	2020-03-17	Europe / France / ARA / Bourg-en-Bresse	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1.1	GR
hCoV-19/France/ARA10257/2020	EPI_ISL_418427	2020-03-17	Europe / France / ARA / Saint-Priest	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	G
hCoV-19/France/ARA10282/2020	EPI_ISL_418428	2020-03-17	Europe / France / ARA / Vienne	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1.1	GR
hCoV-19/France/ARA10876/2020	EPI_ISL_418429	2020-03-18	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	GH
hCoV-19/France/ARA10910/2020	EPI_ISL_418430	2020-03-18	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	GH
hCoV-19/France/ARA10968/2020	EPI_ISL_418431	2020-03-18	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.1	GH
hCoV-19/France/ARA11036/2020	EPI_ISL_418432	2020-03-18	Europe / France / ARA / Lyon	Human	Original	Nasopharyngeal swab		Illumina Nextseq	bwa, samtools, custom			B.2	V
hCoV-19/Hangzhou/HZ48/2020	EPI_ISL_418441	2020-01-21	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ49/2020	EPI_ISL_418442	2020-01-21	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ185/2020	EPI_ISL_418510	2020-01-23	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ477/2020	EPI_ISL_418511	2020-01-24	Asia / China / Zhejiang / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ481/2020	EPI_ISL_418512	2020-01-25	Asia / China / Zhejiang / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ551/2020	EPI_ISL_418513	2020-01-25	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ576/2020	EPI_ISL_418514	2020-01-25	Asia / China / Zhejiang / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ638/2020	EPI_ISL_418515	2020-01-25	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Ireland/21023/2020	EPI_ISL_418516	2020-03-06	Europe / Ireland / Tipperary	Human	Original			Nanopore MinION	ArticNetwork script			B.1.1	GR
hCoV-19/Ireland/Dublin-22361/2020	EPI_ISL_418580	2020-03-08	Europe / Ireland / Cork	Human	Original	Swab		Nanopore MinION	Artic Network protocol			B.1.1	GR
hCoV-19/Ireland/Dublin-22428/2020	EPI_ISL_418581	2020-03-08	Europe / Ireland / Dublin	Human	Original	Swab		Nanopore MinION	Artic Network protocol			B.1.1	GR
hCoV-19/Ireland/22901/2020	EPI_ISL_418582	2020-03-10	Europe / Ireland / Louth	Human	Original			Nanopore MinION	Artic Network protocol			B.2.1	V
hCoV-19/Ireland/24042/2020	EPI_ISL_418583	2020-03-10	Europe / Ireland / Dublin	Human	Original	swab		Nanopore MinION	Artic Network protocol			B.2	V
hCoV-19/Ireland/24052/2020	EPI_ISL_418584	2020-03-10	Europe / Ireland / Wicklow	Human	Original			Nanopore MinION	Artic Network protocol			B.1.1	GR
hCoV-19/USA/NY-NYUMC39/2020	EPI_ISL_419700	2020-03-18	North America / USA / New York / Manhattan	Human	Original			Targeted capture, Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases <30x masked			B.1.3	GH
hCoV-19/USA/NY-NYUMC40/2020	EPI_ISL_419701	2020-03-18	North America / USA / New York / Manhattan	Human	Original			Targeted capture, Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, masked bases <6x	Long stretches of NNNs (10.46% of overall sequence).	lowco	A	O
hCoV-19/USA/NY-NYUMC41/2020	EPI_ISL_419702	2020-03-18	North America / USA / New York / Brooklyn	Human	Original			Targeted capture, Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, masked bases <6x	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1	GH
hCoV-19/USA/NY-NYUMC42/2020	EPI_ISL_419703	2020-03-18	North America / USA / New York / Manhattan	Human	Original			Targeted capture, Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases <30x masked			B.1.26	GH
hCoV-19/USA/NY-NYUMC43/2020	EPI_ISL_419704	2020-03-18	North America / USA / New York / Manhattan	Human	Original			Targeted capture, Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases <30x masked			B.1	GH
hCoV-19/USA/NY-NYUMC44/2020	EPI_ISL_419705	2020-03-18	North America / USA / New York / Manhattan	Human	Original			Targeted capture, Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases <30x masked			B.1	GH
hCoV-19/USA/VA-DCLS-0012/2020	EPI_ISL_419706	2020-03-10	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/Spain/Cataluna201397/2020	EPI_ISL_419707	2020	Europe / Spain / Catalonia	Human	Original	Oro-pharyngeal swab		Illumina Miseq	Mapping consensus			B.1.5	G
hCoV-19/USA/VA-DCLS-0014/2020	EPI_ISL_419708	2020-03-12	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/Spain/PaisVasco201602/2020	EPI_ISL_419709	2020-03-04	Europe / Spain / BasqueCountry	Human	Original	Oro-pharyngeal swab		Illumina Miseq	Mapping consensus			A.2	S
hCoV-19/USA/VA-DCLS-0016/2020	EPI_ISL_419710	2020-03-12	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0017/2020	EPI_ISL_419711	2020-03-11	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			A.1	S
hCoV-19/USA/VA-DCLS-0020/2020	EPI_ISL_419712	2020-03-10	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0021/2020	EPI_ISL_419713	2020-03-11	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			A	S
hCoV-19/Australia/VIC108/2020	EPI_ISL_419714	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.3	S
hCoV-19/Australia/VIC111/2020	EPI_ISL_419715	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC110/2020	EPI_ISL_419716	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC115/2020	EPI_ISL_419717	2020-03-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC109/2020	EPI_ISL_419718	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.1.1	GR
hCoV-19/Australia/VIC118/2020	EPI_ISL_419719	2020-03-20	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC107/2020	EPI_ISL_419720	2020-03-17	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC116/2020	EPI_ISL_419721	2020-03-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.2.1	V
hCoV-19/Australia/VIC120/2020	EPI_ISL_419722	2020-03-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.2.2	V
hCoV-19/Australia/VIC121/2020	EPI_ISL_419723	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.2.2	V
hCoV-19/Australia/VIC114/2020	EPI_ISL_419725	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.1	G
hCoV-19/Australia/VIC119/2020	EPI_ISL_419726	2020-03-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.1	G
hCoV-19/Australia/VIC117/2020	EPI_ISL_419727	2020-03-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.3	S
hCoV-19/Australia/VIC126/2020	EPI_ISL_419728	2020-03-20	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.2	S
hCoV-19/Australia/VIC127/2020	EPI_ISL_419729	2020-03-20	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.2.1	V
hCoV-19/Australia/VIC128/2020	EPI_ISL_419730	2020-03-20	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.1.1	GR
hCoV-19/Australia/VIC123/2020	EPI_ISL_419731	2020-03-20	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.1.1	O
hCoV-19/Australia/VIC129/2020	EPI_ISL_419732	2020-03-21	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/Australia/VIC13/2020	EPI_ISL_419733	2020-01-31	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A	S
